pcode,pname,l_pname,dcode,dname,l_dname,vcode,vname,l_vname
04,Oudomxai,ອຸດົມໄຊ,0402,La,ຫຼາ,0402058,Thangery,ຕ່າງເງີຍ
04,Oudomxai,ອຸດົມໄຊ,0402,La,ຫຼາ,0402059,Mokhoung,ມົກໂຮງ
04,Oudomxai,ອຸດົມໄຊ,0402,La,ຫຼາ,0402060,houaithong,ຫ້ວຍທອງ
04,Oudomxai,ອຸດົມໄຊ,0402,La,ຫຼາ,0402064,Pangsabut,ປາງສະບັດ
04,Oudomxai,ອຸດົມໄຊ,0402,La,ຫຼາ,0402065,Phousathi,ພູສະຖິ
04,Oudomxai,ອຸດົມໄຊ,0402,La,ຫຼາ,0402066,Langling+Phonesavat,ໂພນສະຫັວດ
04,Oudomxai,ອຸດົມໄຊ,0402,La,ຫຼາ,0402067,Langling,ລາງລີງ
04,Oudomxai,ອຸດົມໄຊ,0402,La,ຫຼາ,0402068,Mai,ໃໝ່
04,Oudomxai,ອຸດົມໄຊ,0402,La,ຫຼາ,0402069,Phouthan+Pangsom,ພູແທ່ນ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0305112,Phou pard,ພູປາດ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0305113,Phou lar,ພູລາ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403001,Houmsai,ໂຮມໄຊ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403004,Houaion,ຫ້ວຍອ່ອນ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403005,Numsa,ນ້ຳແຊ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403006,Nathong,ນາຕ່ອງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403007,Paknumthong,ປາກນ້ຳຕອງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403008,Pangsar,ປາງສາ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403010,Jomsane,ຈອມແສນ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403015,Houaihok,ຫ້ວຍຫົກ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403016,Phoule,ພູລີ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403017,gnainatao,ໃໝ່ນາເຕົ່າ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403018,Nasavang,ນາສະຫວ່າງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403019,Khang,ຂວາງຄຳ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403021,Houailuck,ຫ້ວຍຫຼັກ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403024,Numkor,ນ້ຳກໍ້
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403025,mouthuentai,ມູ່ຕື່ນ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403028,Numnguen,ນ້ຳເງິນ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403029,Numyon,ນ້ຳຍອນ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403031,Houana,ຫົວນາ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403033,Numdeng,ນ້ຳແດງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403034,sapue,ສະປຶ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403036,Pheermaignai,ເພຍໄມ້ໃຫຍ່
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403037,Pheermainoy,ເພຍໄມ້ນ້ອຍ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403039,Phakhum,ຜາຄຳ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403040,Nummoung,ນ້ຳໂມງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403045,kiewlan,ກີ່ວລານ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403046,Saisamphun,ໄຊສຳພັນ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403047,Namornuea,ນາໝໍ້ເໜືອ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403048,namortai,ນາໝໍ້ໄຕ້
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403049,Pangthong,ປາງທອງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403051,Numphang,ນ້ຳແພງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403053,Houaisang,ຫ້ວຍຊາງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403054,Pangdou,ປາງດູ່
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403055,Nakham,ນາຂາມ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403059,khuanumkham,ຫົວນ້ຳຂາມ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403060,Phouthong,ພູທອງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403061,Lao,ເລົ່າ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403063,Phang,ແພງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403064,Phukhuea,ພູເຄືອ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403065,Phououad,ພູເອືອດ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403066,Numvin,ນ້ຳວິນໃຕ້
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403067,Nathoua,ນາຖົວ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403068,Nathong,ນາທົ່ງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403070,Numluemnoua,ນ້ຳລຶນເໜືອ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403072,Phouthum,ພູຕູມ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403073,kiewjabe,ກີ່ວແຈບ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403074,Khulong,ກູລົງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403075,Borthakai,ບໍ່ຕາໄກ່
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403076,Makjouk,ໝາກຈຸກ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403077,Houaihou,ຫ້ວຍຮູ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403078,Houaipord,ຫວ້ຍປອດ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403079,Hopuaisoy,ຫ້ວຍຊອຍ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403085,Pouum,ພູອົມ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403087,Mokkha,ມົກຄະ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403094,Houaihar,ຫ້ວຍຫາ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403095,Vungang,ວັງອ່າງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403098,Numtong,ນ້ຳຕອງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403100,Houaiha,ຫ້ວຍແຮ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403103,Sangae,ສະແງ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403104,Thao,ເຕົ່າ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403105,Sakhoua,ສະກົວະ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403106,NaHoum,ນາໂຮມ
04,Oudomxai,ອຸດົມໄຊ,0403,Namor,ນາໝໍ້,0403108,Teukar,ຕືກາ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404001,Donan,ດອນແອ່ນ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404002,Donngiew,ດອນງີ້ວ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404003,Houykhan,ຫ້ວຍຄານ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404004,Mueangnga,ເມືອງງາ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404005,Houailieng,ຫ້ວຍລຽງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404006,Houailern,ຫ້ວຍເລີມ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404009,Houaipong+poung,ຫ້ວຍປອງ+ປຸງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404010,Mai,ໃໝ່
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404011,Nakhok,ນາຄົກ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404013,Hongtougnai,ຮອງຖູໃຫຍ່+ນ້ອຍ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404019,sanesai,ແສນໄຊ+ປ່າດົງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404021,Thungthounoy+Houailom,ຕົງຕູນ້ອຍ+ຫ້ວຍລັນ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404022,Thin,ຖິ່ນ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404027,Numngaw,ນຳງ່າວ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404029,sanejot,ແສນຈອດ+ຫ້ວຍຫົກ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404030,Houaiyen,ຫ້ວຍແທນຄູນ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404033,Houaisery,ຫ້ວຍເຊີຍ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404035,Houaisarak,ຫ້ວຍສະຫຼາກ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404037,kiewlukkhum+Sumphunkao,ກີ່ວລັກຄຳ+ສຳພັນເກົ່າ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404040,Moklavan,ມົກລະວານ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404041,Thakuang+Houaipon,ທ່າກ້ວາງ+ຫ້ວຍປອນ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404043,Houaingouan,ຫ້ວຍງ້ວນ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404045,Houailaper,ຫ້ວຍລະເປີ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404049,Nongtao,ໜອງເຕົ່າ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404050,Ladhan,ລາດຫານ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404051,Khukphou,ຄົກພູ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404052,Yoyhai,ຍອຍໄຮ+ຜານໍໃຫຍ່
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404055,Houaihin,ຫ້ວຍຫີນ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404056,Houaiphang,ຫ້ວຍພາງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404058,Phouhordgnai+Phoukeo,ພູຫວດໃຫຍ່
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404059,Mokjalang,ມົກຈະແລງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404061,Houailum,ຫ້ວຍລວມ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404063,Khagnaygnai+Mokkok,ຂະຫຍາຍໃຫຍ່+ມົກກົກ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404064,Houaikha+Ka,ຫ້ວຍຄະ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404068,Moksouk,ໂພນສະຫ່ວາງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404069,Ladkhamoon,ລາດຂະມູນ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404072,Namueang,ນາເໝືອງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404073,Houaijum+Houaimong,ຫ້ວຍຈັນ+ຫ້ວຍມ່ວງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404074,Phoukor+Houaithery,ພູກໍ+ຫ້ວຍຄໍ້
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404076,Phounoy,ພູສູງນ້ອຍ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404078,Mokloy,ມົກລອຍ+ຫ້ວຍຈິງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404081,Thum,ຖ້ຳ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404084,Houaiyueang,ຫ້ວຍເຍືອງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404085,Keo,ແກ່ວ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404086,Khonthoy+moklum,ຄອນທອຍ+ມົກລົມ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404087,Numying+Phouvieng,ນ້ຳຍິງ+ພູວຽງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404088,Khagnaynoy,ຂະຫຍາຍນ້ອຍ+ມົກໄປຼ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404089,Houaije,ຫ້ວຍຈິ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404090,Houaipung,ຫ້ວຍຜັງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404091,Houaio,ຫ້ວຍໂອ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404092,Phouje,ພູຈີ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404094,HatKhan,ຫາດຂາມ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404095,Ladan,ລາດແອ່ນ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404096,Houihea,ຫ້ວຍຫີງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404099,Houaisan+kiewving,ຫ້ວຍຊານ+ກິ່ວວິງ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404103,Hatter,ຫາດເຕິະ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404104,PakHouailao,ປາກຫ້ວຍລາວ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404106,Nasan+Houaimo,ນາຊານ+ຫ້ວຍໂມ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404108,Phonekhum,ໂພນຄຳ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404109,Houailai,ຫ້ວຍໄລ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404114,Latkuem,ລາດກືມ
04,Oudomxai,ອຸດົມໄຊ,0404,Nga,ງາ,0404115,Huayyorn,ຫ້ວຍຢອນ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405001,Pheerhouanum,ເພຍຫົວນ້ຳ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405002,Phonhsaat,ໂພນສະອາດ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405003,Napanuea,ນາປາ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405005,Nammate,ນາແມດ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405011,Mueanghoung,ເມືອງໂຮງ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405012,Laignai,ໄລ່ໃຫຍ່
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405014,Lainoy,ໄລນ້ອຍ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405015,Thamuen,ທ່າມື່ນ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405016,Pangthong,ປາງທອງ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405018,Somlor,ສົບລໍ (ຫ້ວຍລໍ)
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405019,Sienglae,ຊຽງແລ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405020,Namthuoi,ນ້ຳຕຸຍ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405021,Nangoua,ນາງົວ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405024,Mang,ມາງ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405026,Pom,ປ້ອມ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405027,Tangdou,ຕາງດູ່
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405029,Bong,ບົງ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405030,kum,ກຳ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405032,Thangjong,ຕາງຈອງ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405034,Kunvang,ກັນວາງ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405038,Yor,ຍໍ້
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405039,Nalai,ນາໄລ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405040,Houaihok,ຫ້ວຍຫົກ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405041,Pangduar,ປາງເດື່ອ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405042,Phonhkeo,ໂພແກ້ວ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405043,Phousing,ພູສີງ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405044,Thongtoun,ຕົງຖູນ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405045,Mukvieng,ມົກວຽງ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405052,Khon,ຂ້ອນ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405053,Junmai,ຈັນໄໝ່
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405057,Namkhong,ນ້ຳຂອງ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405059,Nangiew,ນາງີ້ວ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405060,Bangrouang,ແບງຫຼວງ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405061,Bangkham,ແບງຄຳ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405062,Houaira,ຫ້ວຍລາ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405063,Thakart,ທ່າກາດ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405064,Numdor,ນ້ຳດໍ້
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405065,Khonkham,ກອນຄຳ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405066,Nabon,ນາບອນ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405069,Namhang,ໂຮມໄຊຄຳ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405070,Kokngiew,ຫ້ວຍຫຼຸກ (ກົກງີ້ວ)
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405077,Phoukham,ພູຄຳ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405078,Samkang,ສາມກາງ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405079,Pangsom,ປາງສົມ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405081,Vungva,ວັງວະ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405082,Sanesi,ແສນສີ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405084,Pheerkao,ເພຍເກົ່າ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405086,Hamoua,ຮາມົວ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405087,Phouluung,ພູລຸ້ງ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405088,Luck,ຫຼັກ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405091,Nahoum,ນາໂຮມ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405093,Namphae,ຜາແກ້ວ+ນ້ຳແພ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405095,Kiewsangvan,ກີ່ວສັງວັນ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405098,Nahouai,ນາຫ້ວຍ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405100,Phonhsi,ໂພນສີ
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405101,Phonhsai,ໂພໄຊ (ໂພນໄຊ)
04,Oudomxai,ອຸດົມໄຊ,0405,Beng,ແບງ,0405103,Nampor,ນ້ຳປໍ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0405102,Namon,ນາມອນ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406001,Vangtang,ວັງຕັງ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406003,Langching,ລາງຈິງ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406005,Nanguen,ນາເງິນ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406006,Donkham,ດອນຄຳ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406007,Pheerlaeng,ເພຍເລັງ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406008,Saimoua,ໄຊມົວ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406009,Mokprai,ມົກໄປຼ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406010,Vunglor,ວັງຫຼ່ຳ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406011,Donkeo,ດອນແກ້ວ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406012,Nongbouadang,ໜອງບົວແດງ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406013,Naphang,ນາຝາງ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406014,Phonesavan,ໂພນສະຫວັນ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406016,Phonesavat,ໂພນສະຫວາດ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406018,Nakhoung,ນາໂຄ້ງ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406020,Nahoum,ນາໂຮມ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406021,Namoun,ນ້ຳອຸ່ນ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406026,Phane,ແຟນ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406031,Nongdin,ໜອງດິນ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406034,Konkham,ກອນຄຳ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406036,Moksouan,ມົກສວນ (ມົກໄປຼ່)
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406037,Phangam,ຜາງ່າມ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406038,Jontainuea,ຈັນໄຕ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406041,Nathong,ນາທອງ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406042,Namkhor,ນ້ຳຄໍ້
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406043,Bouamlao,ບວມເລົາ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406045,Namyon,ນ້ຳຍ້ອນ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406046,Navang,ນາວາງ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406047,Longuen,ລອ້ງອີ່ນ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406048,Namnieng,ນ້ຳໝ້ຽງ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406049,Phouthuom,ພູຕູມ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406050,Kongnouang,ກອງເໝືອງ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406056,SibounHouang,ສີບຸນເຮືອງ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406057,houanammao,ຫົວນ້ຳມ້າວ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406058,Phonesavang,ໂພນສະຫ່ວາງ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406061,Oudom,ອຸດົມ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406062,Phoukhoy,ພູຄອຍ (ຕາດຕະແລ)
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406064,Du,ດູ່
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406065,Namphuk,ນ້ຳພັກ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406068,Phousae,ພູແຊ
04,Oudomxai,ອຸດົມໄຊ,0406,Hoon,ຮຸນ,0406069,Phoulod,ພູລອດ
